id,title,type,status,ProcessingTime,Participation,Consensus
911,New dApps on Atom   Try New Version 40 ,MsgExecLegacyContent,REJECTED,"14 days, 0 hours 0 minutes",0.50522572,0.9993
861,Increase Active Set of Validators from 180 to 190,MsgExecLegacyContent,REJECTED,"14 days, 0 hours 0 minutes",0.508809148,0.7513
818,Punish Equivocation on Neutron by Pupmos and Citizen Cosmos,MsgExecLegacyContent,REJECTED,"14 days, 0 hours 0 minutes",0.514970633,0.6225
893,Permissioned CosmWasm for better tooling,MsgExecLegacyContent,REJECTED,"14 days, 0 hours 0 minutes",0.516970811,0.9826
811,Enable permissioned WASM applications on the Cosmos Hub,MsgExecLegacyContent,REJECTED,"14 days, 0 hours 33 minutes",0.526819414,0.8127
82,ATOM 20 A new vision for Cosmos Hub,MsgExecLegacyContent,REJECTED,"14 days, 0 hours 7 minutes",0.540490991,0.0956
921,AADAO Oversight Election Vote for Matt Brown,MsgExecLegacyContent,REJECTED,"14 days, 0 hours 0 minutes",0.544161681,0.1053
868,Decrease InflationMin parameter to 0,MsgExecLegacyContent,REJECTED,"23 days, 4 hours 15 minutes",0.574842839,0.3223
999,Update Client Revive client to Realio,MsgRecoverClient,PASSED,"7 days, 0 hours 0 minutes",0.401645503,0.9994
41,Enable IBC transfers,MsgExecLegacyContent,PASSED,"16 days, 10 hours 23 minutes",0.404353501,0.9999
1004,Gaia v2510 Software Upgrade,MsgSoftwareUpgrade,PASSED,"7 days, 0 hours 21 minutes",0.404938889,0.9997
945,Signaling Proposal  Permissionless ICS,Text,PASSED,"14 days, 0 hours 0 minutes",0.406611781,0.9286
103,Confio Public Goods Funding  Tranche One,MsgExecLegacyContent,PASSED,"14 days, 1 hours 58 minutes",0.409043509,0.9309
1008,Recover IBC light client for Xrplevm,MsgRecoverClient,PASSED,"7 days, 0 hours 0 minutes",0.40968872,0.9995
79,Adan nonprofit fighting for sound crypto regulation,MsgExecLegacyContent,PASSED,"14 days, 0 hours 0 minutes",0.411703332,0.7741
970,Update consensus and feemarket params,MsgParams,PASSED,"14 days, 0 hours 0 minutes",0.413243477,0.9981
36,Delay of Hub Stargate Upgrade for approximately 2 weeks,MsgExecLegacyContent,PASSED,"14 days, 1 hours 30 minutes",0.413254159,0.9992
95,A Grant Program for the Cosmos Hub Funding the ATOM Accelerator DAO,MsgExecLegacyContent,PASSED,"14 days, 0 hours 0 minutes",0.413297348,0.8006
980,Increase Deposit Amount for Cosmos Hub governance to 500 ATOM,MsgUpdateParams,PASSED,"14 days, 3 hours 33 minutes",0.41356543,0.8856
34,Luna Mission  Funding ATOM,MsgExecLegacyContent,PASSED,"14 days, 18 hours 0 minutes",0.414644385,0.8244
972,Signaling proposal to allow Hub governance to execute clawbacks with ease,MsgExecLegacyContent,PASSED,"24 days, 4 hours 38 minutes",0.416233656,0.9915
1009,Grant Eureka Security Council 08wasm AuthZ permissions,MsgGrant,PASSED,"7 days, 0 hours 6 minutes",0.418850422,0.9992
1015,Recover Expired IBC Client to XPLA Chain,MsgRecoverClient,PASSED,"7 days, 0 hours 0 minutes",0.418911656,0.9976
982,Whitelist Ark Protocol Developer Wallet for InterChain NFT Contracts,MsgUpdateParams,PASSED,"14 days, 5 hours 4 minutes",0.420409221,0.9834
946,Lend ATOM on Mars v2 on Neutron,MsgCommunityPoolSpend,PASSED,"14 days, 0 hours 0 minutes",0.421456133,0.4021
89,Cosmos Ecosystem News Videos,MsgExecLegacyContent,PASSED,"14 days, 0 hours 35 minutes",0.421579707,0.0136
187,v9Lambda,MsgExecLegacyContent,PASSED,"14 days, 0 hours 12 minutes",0.422579889,0.9997
987,Gaia v22 Software Upgrade,MsgSoftwareUpgrade,PASSED,"7 days, 0 hours 13 minutes",0.422814401,0.9995
981,LAST CALL Signalling Proposal to Whitelist the Deployment of InterChain NFT Contracts,Text,PASSED,"14 days, 1 hours 7 minutes",0.426710994,0.9986
930,Signaling Proposal  ICS with Inactive Hub Validators,MsgExecLegacyContent,PASSED,"14 days, 0 hours 0 minutes",0.426748427,0.935
787,Formally request full financial transparency from the Interchain Foundation,MsgExecLegacyContent,PASSED,"14 days, 0 hours 0 minutes",0.426816624,0.3337
35,Cosmos Stargate Hub Upgrade Proposal 2 Time to Upgrade,MsgExecLegacyContent,PASSED,"14 days, 1 hours 39 minutes",0.42721484,0.406
88,Increase the Community Pool Tax on the Cosmos Hub  Parameter Change,MsgExecLegacyContent,PASSED,"14 days, 0 hours 3 minutes",0.429601595,0.9853
950,Signaling Proposal Migrate Prop 800 Funds from AADAO Multisig to a Valence Covenant Controlled by ATOM Governance,MsgExecLegacyContent,PASSED,"14 days, 0 hours 0 minutes",0.430027936,0.9992
997,Gaia v2330 Upgrade,MsgSoftwareUpgrade,PASSED,"7 days, 0 hours 42 minutes",0.4307823,0.9999
926,Signaling Proposal  Expedited Software Upgrade Proposals,MsgExecLegacyContent,PASSED,"14 days, 0 hours 0 minutes",0.431634463,0.9983
817,Signaling Proposal Approve the Stride Delegation Process Cosmos Hub Advisory Council,MsgExecLegacyContent,PASSED,"15 days, 12 hours 12 minutes",0.435099299,0.9894
943,Funding ICS with Inactive Validators 3rd Party Audit,MsgCommunityPoolSpend,PASSED,"14 days, 0 hours 2 minutes",0.438701841,0.9841
998,Decrease voting period to 7 days and expedited voting period to 3 days,MsgUpdateParams,PASSED,"14 days, 0 hours 17 minutes",0.439966862,0.6395
990,Allowlist Interchain Labs for Contract Deployments,MsgUpdateParams,PASSED,"14 days, 0 hours 16 minutes",0.441580482,0.9814
10,Increase Max Validator Set Size to 125,MsgExecLegacyContent,PASSED,"15 days, 20 hours 52 minutes",0.442007373,0.8977
687,Replicated Security Third Party Audit,MsgExecLegacyContent,PASSED,"14 days, 0 hours 22 minutes",0.444216025,0.9944
988,Gaia v2220 Upgrade,MsgSoftwareUpgrade,PASSED,"7 days, 0 hours 39 minutes",0.445051333,0.9996
993,Neutron and the Hub A new chapter,MsgCommunityPoolSpend,PASSED,"14 days, 0 hours 0 minutes",0.446621863,0.9954
991,Community Pool USDC deployment via Hydro,MsgCommunityPoolSpend,PASSED,"14 days, 0 hours 0 minutes",0.448724391,0.9984
717,Make Cosmos Hub the Sponsor of Game of NFTs Phase 2 Hackathon,MsgExecLegacyContent,PASSED,"14 days, 2 hours 16 minutes",0.449380706,0.6641
1007,Enable Permissionless CosmWasm Smart Contract Deployment on Cosmos Hub,MsgUpdateParams,PASSED,"7 days, 9 hours 4 minutes",0.449803722,0.9722
72,Bringing Liquid Staking and DeFi to the Cosmos Hub with Interchain Security,MsgExecLegacyContent,PASSED,"17 days, 18 hours 24 minutes",0.45057198,0.779
1000,Gaia v24 Upgrade,MsgSoftwareUpgrade,PASSED,"7 days, 0 hours 7 minutes",0.450649025,0.9996
957,AMENDMENT TO 956  Update the Hubs stATOMATOM POL on Osmosis,MsgExecLegacyContent,PASSED,"14 days, 4 hours 53 minutes",0.455826305,0.9942
8,Notification for Security Critical Hard Fork at Block 482100,MsgExecLegacyContent,PASSED,"14 days, 0 hours 5 minutes",0.455871342,0.9999
935,Create the Cosmos Hubs GovernanceControlled Interchain Account on Neutron,MsgRegisterInterchainAccount,PASSED,"14 days, 0 hours 0 minutes",0.456305564,0.9948
793,Request to Drop the Lawsuit All in Bits Inc vs Grace Yu,MsgExecLegacyContent,PASSED,"14 days, 0 hours 0 minutes",0.457600334,0.6082
947,Signaling Proposal  Permissionless ICS Frontend,Text,PASSED,"14 days, 0 hours 0 minutes",0.46180694,0.977
97,v8Rho,MsgExecLegacyContent,PASSED,"14 days, 0 hours 44 minutes",0.464085052,0.9996
996,Revert Community Pool Tax Rate to 2,MsgUpdateParams,PASSED,"14 days, 0 hours 0 minutes",0.468750438,0.965
992,Gaia v23 Upgrade,MsgSoftwareUpgrade,PASSED,"7 days, 0 hours 55 minutes",0.469885873,0.9995
955,Signaling Proposal Reroute Cosmos Hub PoL Deployments to Hydro,Text,PASSED,"14 days, 0 hours 0 minutes",0.472394509,0.9658
25,CosmWasm Integration 1  Permissions and Upgrades,MsgExecLegacyContent,PASSED,"14 days, 4 hours 24 minutes",0.472407072,0.9998
954,Permissionless ICS 3rd Party Audit,MsgCommunityPoolSpend,PASSED,"14 days, 0 hours 14 minutes",0.474174374,0.9496
794,Stride to join ATOM Economic Zone and adopt ICS,MsgExecLegacyContent,PASSED,"14 days, 0 hours 6 minutes",0.484855172,0.9976
797,Increase the validator set of Cosmos Hub to 180 from 175,MsgExecLegacyContent,PASSED,"14 days, 14 hours 22 minutes",0.486242407,0.7214
952,Declaration of No Confidence in the Interchain Foundation ICF Leadership A Call to Action,MsgExecLegacyContent,PASSED,"14 days, 0 hours 0 minutes",0.486454875,0.0596
865,Funding ATOM Accelerator DAO AADAO renewal proposal,MsgExecLegacyContent,PASSED,"14 days, 0 hours 15 minutes",0.489615278,0.8864
798,v10,MsgExecLegacyContent,PASSED,"14 days, 0 hours 0 minutes",0.491491737,0.9969
1017,Migrate Stargaze its Applications and Collections to the Cosmos Hub,MsgCommunityPoolSpend,PASSED,"7 days, 0 hours 10 minutes",0.492595757,0.1081
924,Gaia v17 Software Upgrade,MsgExecLegacyContent,PASSED,"14 days, 0 hours 0 minutes",0.493121937,0.9992
855,IBC Client Update Expired Client to Realio Chain,MsgExecLegacyContent,PASSED,"14 days, 0 hours 37 minutes",0.493655476,0.9904
1016,Gaia v2520 Upgrade,MsgSoftwareUpgrade,PASSED,"3 days, 0 hours 3 minutes",0.493889258,0.9997
944,Authorize DAO DAO Deployment,MsgUpdateParams,PASSED,"14 days, 3 hours 23 minutes",0.494355937,0.9988
862,Cosmos Hub IBC relayer gas cost restitution using FeeGrants,MsgExecLegacyContent,PASSED,"14 days, 5 hours 58 minutes",0.495130542,0.9982
864,Development Approval Request for the ATOM Alignment Treasury,MsgExecLegacyContent,PASSED,"14 days, 0 hours 2 minutes",0.495531632,0.9968
1003,Gaia v2500 Upgrade,MsgSoftwareUpgrade,PASSED,"7 days, 0 hours 25 minutes",0.49847919,0.9996
985,Fund testnets and mainnet ops by Hypha in 2025,MsgCommunityPoolSpend,PASSED,"14 days, 1 hours 26 minutes",0.500222984,0.9823
13,Cosmos Hub 3 Upgrade Proposal A,MsgExecLegacyContent,PASSED,"16 days, 20 hours 33 minutes",0.501161392,0.9999
819,Reallocate Prop 72 funding from P2P to Neutron,MsgExecLegacyContent,PASSED,"14 days, 0 hours 0 minutes",0.501386552,0.9995
986,v2 Funding Hydro development  integrations in 2025,MsgCommunityPoolSpend,PASSED,"14 days, 1 hours 38 minutes",0.501937103,0.893
890,Signaling Proposal IBC Rate Limiting,MsgExecLegacyContent,PASSED,"14 days, 0 hours 0 minutes",0.502422892,0.9987
823,Signaling Proposal Update instructions for ATOM POL 2,MsgExecLegacyContent,PASSED,"14 days, 0 hours 7 minutes",0.503017022,0.9975
853,Allocate 600k ATOM for liquid staking growth to pSTAKE,MsgExecLegacyContent,PASSED,"14 days, 0 hours 4 minutes",0.503884356,0.2946
927,Funding 3rdParty Audit of ATOM Wars  Hydro Platform ,MsgCommunityPoolSpend,PASSED,"14 days, 0 hours 0 minutes",0.50560893,0.9989
801,Signalling Proposal  Gravity Dex Liquidity Module Removal,MsgExecLegacyContent,PASSED,"14 days, 0 hours 0 minutes",0.506967373,0.9873
880,Signaling Proposal Update instructions for ATOM POL 3,MsgExecLegacyContent,PASSED,"14 days, 0 hours 0 minutes",0.508312698,0.9802
917,CORRECTED DoraHacks AEZ Quadratic Funding Program,MsgCommunityPoolSpend,PASSED,"14 days, 0 hours 0 minutes",0.509031416,0.9935
800,Provide 450K ATOM to Strides stATOM liquidity pool,MsgExecLegacyContent,PASSED,"14 days, 0 hours 42 minutes",0.510791552,0.9898
931,Slinky Beta Incentives Proposal,MsgCommunityPoolSpend,PASSED,"14 days, 0 hours 0 minutes",0.512098373,0.985
940,Update expired IBC Client tendermint388 for cosmoshub4 vs sentinelhub2 chain,MsgExecLegacyContent,PASSED,"14 days, 0 hours 0 minutes",0.512880127,0.9995
1014,Correct Owner Address Migrate Stride to optin PSS,MsgUpdateConsumer,PASSED,"7 days, 0 hours 23 minutes",0.513938436,0.9909
799,Onboard the Stride blockchain for ICS,MsgExecLegacyContent,PASSED,"14 days, 0 hours 53 minutes",0.51430532,0.9974
912,DCF  Agoric Community Spend Proposal,MsgCommunityPoolSpend,PASSED,"14 days, 0 hours 0 minutes",0.516402222,0.5084
897,Signaling Proposal  ICS 20 Partial Set Security,MsgExecLegacyContent,PASSED,"14 days, 0 hours 0 minutes",0.517217238,0.9992
854,Gaia v14 Software Upgrade,MsgExecLegacyContent,PASSED,"14 days, 0 hours 0 minutes",0.51764346,0.9996
821,v12 Software Upgrade,MsgExecLegacyContent,PASSED,"14 days, 0 hours 0 minutes",0.517994207,0.9978
860,Signaling Proposal  Claw back unvested funds from Proposal 104,MsgExecLegacyContent,PASSED,"14 days, 0 hours 8 minutes",0.520070985,0.9967
937,Gaia v18 Software Upgrade,MsgSoftwareUpgrade,PASSED,"14 days, 0 hours 0 minutes",0.520180378,0.9995
995,Gaia v2320 Upgrade,MsgSoftwareUpgrade,PASSED,"7 days, 0 hours 5 minutes",0.52106691,0.9998
858,Allocate 900k ATOM as Cosmos Hub Protocol Owned Liquidity in the Osmosis stATOMATOM pool,MsgExecLegacyContent,PASSED,"14 days, 0 hours 31 minutes",0.521564294,0.8641
829,ParamChange Increase Max Block Gas Limit,MsgExecLegacyContent,PASSED,"14 days, 0 hours 0 minutes",0.523027088,0.9966
885,Gaia v15 Software Upgrade ,MsgExecLegacyContent,PASSED,"14 days, 0 hours 0 minutes",0.52306283,0.9988
914,Gaia v16 Software Upgrade,MsgExecLegacyContent,PASSED,"14 days, 0 hours 0 minutes",0.524170858,0.9992
790,Liquid staking module Regulated and efficient liquid staking,MsgExecLegacyContent,PASSED,"14 days, 0 hours 0 minutes",0.524548254,0.8693
851,Resolution of Proposal 72 Funding Distribution,MsgExecLegacyContent,PASSED,"14 days, 0 hours 55 minutes",0.524755291,0.9825
835,Transfer unclaimed NTRN airdrop tokens to Cosmos Hub,MsgExecLegacyContent,PASSED,"14 days, 0 hours 3 minutes",0.52572668,0.9997
810,Signaling Proposal Add The Fee Abstraction Module to the Cosmos Hub,MsgExecLegacyContent,PASSED,"14 days, 0 hours 0 minutes",0.526642522,0.9644
895,Signaling Proposal Permissioned CosmWasm,MsgExecLegacyContent,PASSED,"14 days, 1 hours 20 minutes",0.527142035,0.3244
23,Cosmos Governance Working Group  Q1 2020,MsgExecLegacyContent,PASSED,"14 days, 12 hours 24 minutes",0.528254044,0.9054
825,v13 Software Upgrade,MsgExecLegacyContent,PASSED,"14 days, 0 hours 0 minutes",0.530074419,0.9998
826,Set Minimum Commission to 5,MsgExecLegacyContent,PASSED,"14 days, 0 hours 54 minutes",0.530536376,0.6196
792,Launch Neutron on Replicated Security,MsgExecLegacyContent,PASSED,"14 days, 1 hours 34 minutes",0.530542518,0.9754
871,Update Client Revive client to Realio,MsgExecLegacyContent,PASSED,"14 days, 0 hours 0 minutes",0.530585776,0.9988
877,Substitute IBC light client for doravota,MsgExecLegacyContent,PASSED,"14 days, 0 hours 0 minutes",0.530634641,0.9988
833,Param Change Set ValidatorLiquidStakingCap to 100,MsgExecLegacyContent,PASSED,"14 days, 0 hours 34 minutes",0.53169917,0.7446
814,Funding Proposal Supporting Public Goods  Ping Dashboard,MsgExecLegacyContent,PASSED,"14 days, 0 hours 9 minutes",0.534495319,0.9913
805,Update instructions for ATOM POL granted in Strides ICS proposal ,MsgExecLegacyContent,PASSED,"14 days, 0 hours 0 minutes",0.537258757,0.9967
842,Cosmos Hub adopt the Skip Block SDK,MsgExecLegacyContent,PASSED,"14 days, 0 hours 7 minutes",0.537826462,0.9819
899,DCF   Agoric Cosmos Hub Proposal,MsgExecLegacyContent,PASSED,"14 days, 0 hours 0 minutes",0.539653982,0.479
839,Fund 2024 Hub development by Informal Systems and Hypha Worker Coop,MsgExecLegacyContent,PASSED,"14 days, 0 hours 4 minutes",0.540055931,0.5127
922,AADAO Oversight Election Vote for Clyde Carver,MsgExecLegacyContent,PASSED,"14 days, 0 hours 0 minutes",0.540180139,0.9535
920,AADAO Oversight Election Vote for Grace Cosmos Nanny,MsgExecLegacyContent,PASSED,"14 days, 0 hours 0 minutes",0.550868685,0.7133
16,Cosmos Hub 3 Upgrade Proposal D,MsgExecLegacyContent,PASSED,"14 days, 4 hours 57 minutes",0.553188878,0.9924
867,Validator incentivization,MsgExecLegacyContent,PASSED,"27 days, 23 hours 15 minutes",0.556298558,0.9911
19,Cosmos Hub 3 Upgrade Proposal E,MsgExecLegacyContent,PASSED,"14 days, 12 hours 43 minutes",0.559338121,0.9932
844,Update Global Fee Parameters,MsgExecLegacyContent,PASSED,"17 days, 6 hours 1 minutes",0.567993697,0.993
845,Proposal to increase MaxBlockSize,MsgExecLegacyContent,PASSED,"17 days, 5 hours 52 minutes",0.568406325,0.9984
843,Increase Global Fee minimum gas prices,MsgExecLegacyContent,PASSED,"17 days, 3 hours 44 minutes",0.570153979,0.9937
804,v11 Software Upgrade,MsgExecLegacyContent,PASSED,"14 days, 0 hours 0 minutes",0.57267351,0.9998
848,ATOM Halving Set the max Inflation Rate to 10,MsgExecLegacyContent,PASSED,"14 days, 0 hours 0 minutes",0.643033938,0.0341
70,Recover EVMOS channel by upgrading to new client,MsgExecLegacyContent,FAILED,"14 days, 2 hours 8 minutes",0.325235816,0.9952
984,Funding Hydro development  integrations in 2025,MsgCommunityPoolSpend,FAILED,"14 days, 0 hours 0 minutes",0.408074207,0.0079
994,Change neutron1s consumer chain phase to STOPPED,MsgRemoveConsumer,FAILED,"21 days, 22 hours 26 minutes",0.540667217,0.9995
