id,title,type,status,ProcessingTime,Participation,Consensus
246,Akash Network Provider Incentive Pilot,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 0 minutes",0.970396142,0.9996
200,2023 Akash Events Resourcing Proposal,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 0 minutes",0.964778658,0.864
238,v0300,SoftwareUpgradeProposal,PASSED,"7 days, 0 hours 15 minutes",0.962525211,0.9999
2,Akash Network Upgrade Proposal 1,TextProposal,PASSED,"14 days, 3 hours 8 minutes",0.946389058,1.0
250,Akash Accelerate 2024,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 5 minutes",0.937974974,0.9997
231,v0260,SoftwareUpgradeProposal,PASSED,"7 days, 0 hours 0 minutes",0.93133527,0.9825
17,Voting Period Change,ParameterChangeProposal,PASSED,"14 days, 0 hours 0 minutes",0.930533941,0.999
9,Developer Program and Community Awards,CommunityPoolSpendProposal,PASSED,"15 days, 18 hours 26 minutes",0.929364068,0.1271
256,v0340,SoftwareUpgradeProposal,PASSED,"7 days, 0 hours 24 minutes",0.926167996,0.9999
5,Akash Netwok Software Upgrade Proposal,SoftwareUpgradeProposal,PASSED,"14 days, 0 hours 30 minutes",0.910744626,0.9999
182,Community Funding request for Praetor,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 0 minutes",0.907704791,0.9998
249,v0320,SoftwareUpgradeProposal,PASSED,"7 days, 2 hours 3 minutes",0.897717665,0.9999
248,Decrease the minimum deposit amount for deployment and bid transactions,ParameterChangeProposal,PASSED,"7 days, 0 hours 44 minutes",0.895473519,0.9996
19,Akash Network  mainnet upgrade proposal,SoftwareUpgradeProposal,PASSED,"7 days, 0 hours 9 minutes",0.893295099,0.9999
4,Enable IBC Clients,ParameterChangeProposal,PASSED,"14 days, 0 hours 0 minutes",0.892281204,0.9999
237,v0280,SoftwareUpgradeProposal,PASSED,"7 days, 12 hours 21 minutes",0.890680459,0.9999
283,Akash Inflation Update Proposal  March 6 2025,ParameterChangeProposal,PASSED,"7 days, 13 hours 15 minutes",0.88625232,0.9614
228,Introduce Take Rate and deployment deposit for axlUSDC,ParameterChangeProposal,PASSED,"7 days, 0 hours 6 minutes",0.863842206,1.0
7,Increase maxvalidator cap to 75,ParameterChangeProposal,PASSED,"14 days, 0 hours 35 minutes",0.856106763,0.9998
281,v0380,SoftwareUpgradeProposal,PASSED,"7 days, 9 hours 3 minutes",0.853244607,0.9999
265,August 2024 Inflation Update Proposal,ParameterChangeProposal,PASSED,"7 days, 0 hours 5 minutes",0.84795025,0.9628
241,December 2023 Akash Community Pool  Inflation Proposal  Supplemental,ParameterChangeProposal,PASSED,"7 days, 0 hours 0 minutes",0.846568413,0.9964
242,Creating an automated auditor with opensource tooling  misc contributions to Cloudmos,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 0 minutes",0.840058696,0.9859
258,Effortless Deployment from GitHubGitLabBitbucket to the Akash Network on Akash Console,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 0 minutes",0.839951773,0.9997
271,FINAL PAYMENT FOR COMPLETED MILESTONES Revised Adding Full Akash Support  Features to the Cosmos Metamask Snap,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 0 minutes",0.829892392,0.9996
232,2023 Q4 Community Support Proposal,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 0 minutes",0.829414618,0.9994
3,Akash Network  Mainnet Upgrade Proposal  2,TextProposal,PASSED,"14 days, 0 hours 39 minutes",0.829231719,1.0
243,2024 Q1 Community Support Proposal,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 0 minutes",0.826163649,0.9986
247,Developer Onboarding Funding Proposal Zealy,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 0 minutes",0.824574997,0.9984
240,December 2023 Akash Community Pool  Inflation Proposal,ParameterChangeProposal,PASSED,"7 days, 0 hours 0 minutes",0.816835733,0.9971
263,Developer Onboarding Funding Proposal 2 Zealy,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 0 minutes",0.815843904,0.9797
261,Verifiable Compute for Akash Network,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 3 minutes",0.811661937,0.8839
267,Reduce Take Rate for uAKT and axlUSDC denoms,ParameterChangeProposal,PASSED,"7 days, 11 hours 13 minutes",0.811600397,0.9991
234,Akash  Thumper  AI Foundational Model,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 0 minutes",0.809690275,0.9998
10,Increase MaxValidators to 80,ParameterChangeProposal,PASSED,"14 days, 0 hours 3 minutes",0.809160231,0.9998
268,Upgrading to COSMOS v047,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 5 minutes",0.807724515,0.9996
282,Proposal to increase Community Pool Tax,ParameterChangeProposal,PASSED,"7 days, 0 hours 5 minutes",0.80705535,0.9955
251,Revive Expired OmniFlix IBC Channel channel61,ClientUpdateProposal,PASSED,"7 days, 0 hours 16 minutes",0.789380124,0.9994
257,v0360,SoftwareUpgradeProposal,PASSED,"7 days, 0 hours 42 minutes",0.787079855,0.9999
244,2024 Q1 Akash Events Resourcing Proposal,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 0 minutes",0.78497559,0.9981
52,Community Funding request for Luna part 2,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 0 minutes",0.784045415,0.978
269,2024 Q4 Community Support Proposal,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 2 minutes",0.772238113,0.9992
262,Revive AkashComdex IBC client,ClientUpdateProposal,PASSED,"7 days, 6 hours 59 minutes",0.767612973,0.9848
273,Akash Network Provider Incentives Pilot 02,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 8 minutes",0.764772695,0.9999
286,Akash Community Programs Q2 2025 Proposal,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 6 minutes",0.763261006,0.9993
311,v110,MsgSoftwareUpgrade,PASSED,"1 days, 0 hours 23 minutes",0.763183414,1.0
12,Updated proposal for BidMinDeposit Param Change,ParameterChangeProposal,PASSED,"17 days, 23 hours 52 minutes",0.747870536,0.9976
28,Community Funding request for Luna,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 0 minutes",0.736587221,0.9976
272,2024 Q4 Events Resourcing Proposal,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 49 minutes",0.731834055,0.9994
260,2024 Q3 Events Resourcing Proposal,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 3 minutes",0.731511592,0.9997
254,2024 Q2 Akash Events Resourcing Proposal,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 2 minutes",0.730933036,0.9984
270,Akash Payments Console 20 Funding Request,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 2 minutes",0.729166711,0.9994
259,2024 Q3 Community Support Proposal,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 2 minutes",0.728914321,0.9996
229,Adding Full Akash Support  Features to the Cosmos Metamask Snap,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 0 minutes",0.728839627,0.9996
239,2024 Akash Events Resourcing Signaling Proposal,TextProposal,PASSED,"7 days, 0 hours 0 minutes",0.725919182,0.9995
208,2023 Q3 Community Support Proposal,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 0 minutes",0.723398511,0.9997
280,Enhancing Akash Network Market Liquidity and Depth,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 4 minutes",0.721295304,0.9992
197,Proposal for increasing OrderMaxBids param,ParameterChangeProposal,PASSED,"7 days, 0 hours 12 minutes",0.720010895,0.9999
278,Akash Community Activities Q1 2025 Proposal,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 8 minutes",0.713787334,0.9996
277,Akash Community Programs Q1 2025 Proposal,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 44 minutes",0.708775699,0.9996
230,AkashNetwork comprehensive website Revamp Proposal,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 0 minutes",0.70629732,0.9989
24,Akash CAB funding 3,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 0 minutes",0.706148055,0.9988
211,Akash Community Pool  Inflation Proposal,ParameterChangeProposal,PASSED,"7 days, 0 hours 0 minutes",0.697684749,0.9994
245,2024 Q1 Community Support Proposal,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 0 minutes",0.685734503,0.9997
255,Community Funding for Praetor Acquisition,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 3 minutes",0.679302046,0.9998
23,Proposal to transition the CAB into the Akash Accelerator,TextProposal,PASSED,"7 days, 0 hours 0 minutes",0.659139218,0.8979
26,Increase the minimum commission rate to 5,TextProposal,PASSED,"7 days, 0 hours 2 minutes",0.657341596,0.772
285,2025 Q2 Events Resourcing Proposal,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 3 minutes",0.647625468,0.8723
287,Akash Community Activities Q2 2025 Proposal,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 5 minutes",0.642236612,0.9987
279,2025 Q1 Events Resourcing Proposal,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 9 minutes",0.638231271,0.9998
30,Increase Community Tax,ParameterChangeProposal,PASSED,"7 days, 0 hours 0 minutes",0.635231684,0.9911
289,Akash Accelerate 2025,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 2 minutes",0.622131691,0.9993
288,AEP 32  Provider Console,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 5 minutes",0.619314066,0.9994
25,Cloudmos Formerly Akashlytics CAB Funding,TextProposal,PASSED,"7 days, 0 hours 0 minutes",0.619113294,0.9996
20,Convert CAB wallet to multisig,TextProposal,PASSED,"7 days, 0 hours 0 minutes",0.617748259,0.7485
299,Blockworks Research Akash Network DataDashboard,TextProposal,PASSED,"7 days, 0 hours 0 minutes",0.616997343,0.6031
297,Akash Tenant Incentives Pilot,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 2 minutes",0.614586735,0.9996
14,Increase MaxValidators value,ParameterChangeProposal,PASSED,"14 days, 0 hours 8 minutes",0.606502596,0.4247
274,Developer Onboarding Funding Proposal 3 Zealy,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 0 minutes",0.605809666,0.9714
16,Akash CAB funding 2,CommunityPoolSpendProposal,PASSED,"15 days, 2 hours 5 minutes",0.600100983,0.9981
290,AEP 62 63  64  New Features and Quality of Life Improvements for the Akash Network,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 6 minutes",0.599399889,0.9996
1,Decrease target inflation rate to 47,ParameterChangeProposal,PASSED,"14 days, 0 hours 0 minutes",0.597532983,0.9999
300,2025 Q3 Events Resourcing Proposal,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 6 minutes",0.591438487,0.9301
22,Fund Moultrie Audits,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 0 minutes",0.591319738,0.8129
207,2023 Q3 Akash Events Resourcing Proposal,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 0 minutes",0.590388614,0.9986
308,v100,SoftwareUpgradeProposal,PASSED,"7 days, 5 hours 2 minutes",0.581048976,1.0
291,DeAI Hub,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 3 minutes",0.579467028,0.9996
295,Akash Community Programs Q3 2025 Proposal,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 3 minutes",0.579313229,0.9999
293,2025 H2  Community Growth Marketing,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 3 minutes",0.577741706,0.9504
284,Public Good Indexing Analytics and MCP integration,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 0 minutes",0.566698249,0.9904
301,Blockworks Research Akash DataDashboard,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 0 minutes",0.563790361,0.5947
21,Infaltion Update 40,ParameterChangeProposal,PASSED,"7 days, 0 hours 0 minutes",0.563758943,0.9951
294,Reactivate expired IBC client for Umee,ClientUpdateProposal,PASSED,"7 days, 0 hours 0 minutes",0.549684691,0.9999
298,Community Support for Akash Chat Akash ChatAPI and AkashGen,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 3 minutes",0.545065792,0.9116
292,H1 2025 AEP Support Services,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 1 minutes",0.497995738,0.9997
306,Decentralized Cloud Foundation Operational Expenses,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 3 minutes",0.496325345,0.9606
63,censure allnodes for insecure VaaS practices,TextProposal,PASSED,"12 days, 4 hours 16 minutes",0.495570492,0.8718
296,Zealy 2025 Program Q3,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 0 minutes",0.490674701,0.9597
303,Provider Incentive Pilot 3,CommunityPoolSpendProposal,PASSED,"7 days, 0 hours 0 minutes",0.48542744,0.9995
313,Akash Client Engineering  Q3 Funding Proposal,MsgCommunityPoolSpend,PASSED,"7 days, 0 hours 0 minutes",0.46569794,0.9989
312,Akash Core Engineering  Q3 SDK53  Funding Proposal,MsgCommunityPoolSpend,PASSED,"7 days, 0 hours 0 minutes",0.458824852,0.9989
13,Increase MaxValidators to 85,ParameterChangeProposal,PASSED,"14 days, 0 hours 13 minutes",0.447813118,0.9999
310,Zealy Q4  Vote passed distribution failed bugged funds request,MsgCommunityPoolSpend,PASSED,"7 days, 0 hours 0 minutes",0.367260439,0.8822
309,Updated Zealy Q4 Proposal,CommunityPoolSpendProposal,FAILED,"7 days, 0 hours 0 minutes",0.448192663,0.1565
