id,title,type,status,ProcessingTime,Participation,Consensus
48,dYdX ShortTerm Boost Program STBP,MsgSendFromModuleToAccount,REJECTED,"4 days, 0 hours 0 minutes",0.429227737,0.9681
61,Wind Down FETUSD and AGIXUSD Markets,MsgUpdateClobPair,PASSED,"4 days, 0 hours 0 minutes",0.431469591,0.9999
127,Add DMAILUSD perpetual market,MsgCreateOracleMarket,PASSED,"4 days, 0 hours 0 minutes",0.43188019,0.9471
235,Kuyen Labs  VIP Affiliate Whitelist Proposal,MsgUpdateAffiliateWhitelist,PASSED,"4 days, 0 hours 0 minutes",0.432083924,0.9994
227,Set nextblockdelay to 400ms,MsgUpdateSynchronyParams,PASSED,"4 days, 0 hours 0 minutes",0.43295369,0.9999
77,Add NOTUSD perpetual market,MsgCreateOracleMarket,PASSED,"4 days, 0 hours 0 minutes",0.4401815,0.83
316,Set defaultFundingRate1H to 0 for PAXGUSD PENGUUSD POLUSD POPCATUSD PUMPUSD SPXUSD SUSD and SYRUPUSD markets,MsgUpdatePerpetualParams,PASSED,"2 days, 0 hours 0 minutes",0.44268023,0.9999
305,Wind down AI16ZUSD and DODGERSWINUSD markets,MsgUpdateClobPair,PASSED,"1 days, 0 hours 0 minutes",0.442739183,1.0
236,Chaos Labs Surge Incentives Proposal,MsgExecLegacyContent,PASSED,"4 days, 0 hours 0 minutes",0.444183627,0.9197
218,Launch Incentives  Season 9 Distribution,MsgSendFromModuleToAccount,PASSED,"4 days, 0 hours 0 minutes",0.444233146,0.9625
72,Add ONDOUSD perpetual market,MsgCreateOracleMarket,PASSED,"4 days, 0 hours 0 minutes",0.444552516,0.9999
63,Decrease minpricechangeppm by 5x for longtail markets,MsgUpdateMarketParam,PASSED,"1 days, 0 hours 0 minutes",0.445181415,0.9997
78,Add ENSUSD perpetual market,MsgCreateOracleMarket,PASSED,"4 days, 0 hours 0 minutes",0.447714537,0.9999
43,Update Equity Tier Limits,MsgUpdateEquityTierLimitConfiguration,PASSED,"4 days, 0 hours 0 minutes",0.448697542,0.9998
44,dYdX Community Staking Proposal,MsgExecLegacyContent,PASSED,"4 days, 0 hours 2 minutes",0.45027838,0.9908
82,Add SAFEUSD perpetual market,MsgCreateOracleMarket,PASSED,"4 days, 0 hours 0 minutes",0.450335204,0.9999
85,Add CAKEUSD perpetual market,MsgCreateOracleMarket,PASSED,"4 days, 0 hours 0 minutes",0.45212593,0.9999
86,Add BRETTUSD perpetual market,MsgCreateOracleMarket,PASSED,"4 days, 0 hours 0 minutes",0.452128632,0.9359
75,Add ARUSD perpetual market,MsgCreateOracleMarket,PASSED,"4 days, 0 hours 0 minutes",0.454842321,0.9999
87,Add SATSUSD perpetual market,MsgCreateOracleMarket,PASSED,"4 days, 0 hours 0 minutes",0.454975966,0.9998
47,dYdX Community Staking with pSTAKE Finance Proposal,Text,REJECTED,"4 days, 0 hours 0 minutes",0.457120135,0.293
123,Add BICOUSD perpetual market,MsgCreateOracleMarket,PASSED,"4 days, 0 hours 0 minutes",0.458782385,0.9982
65,Add MOGUSD perpetual market,MsgCreateOracleMarket,PASSED,"4 days, 0 hours 0 minutes",0.459029479,0.9076
225,dYdX Treasury SubDAO DYDX Buyback Program Stage 1,MsgUpdateUnconditionalRevShareConfig,PASSED,"4 days, 0 hours 0 minutes",0.46061408,0.9999
216,Update default funding for isolated markets  First Proposal,MsgUpdatePerpetualParams,PASSED,"4 days, 0 hours 0 minutes",0.461010969,0.9999
121,Add TRBUSD perpetual market,MsgCreateOracleMarket,PASSED,"4 days, 0 hours 0 minutes",0.461287002,0.7983
71,Add TLOSUSD perpetual market,MsgCreateOracleMarket,PASSED,"4 days, 0 hours 0 minutes",0.461400819,0.9505
76,Add KASUSD perpetual market,MsgCreateOracleMarket,PASSED,"4 days, 0 hours 0 minutes",0.462222954,0.9999
74,Add IOUSD perpetual market,MsgCreateOracleMarket,PASSED,"4 days, 0 hours 0 minutes",0.462223318,0.9999
73,Add ENAUSD perpetual market,MsgCreateOracleMarket,PASSED,"4 days, 0 hours 0 minutes",0.462231126,0.9999
83,Add TAIKOUSD perpetual market,MsgCreateOracleMarket,PASSED,"4 days, 0 hours 0 minutes",0.462362767,0.9999
84,Add AKTUSD perpetual market,MsgCreateOracleMarket,PASSED,"4 days, 0 hours 0 minutes",0.462363684,0.9999
80,Add TAOUSD perpetual market,MsgCreateOracleMarket,PASSED,"4 days, 0 hours 0 minutes",0.462364875,0.9999
79,Add FLOKIUSD perpetual market,MsgCreateOracleMarket,PASSED,"4 days, 0 hours 0 minutes",0.462366506,0.9994
81,Add FTMUSD perpetual market,MsgCreateOracleMarket,PASSED,"4 days, 0 hours 0 minutes",0.462374004,0.9999
232,Kuyen Labs  VIP Affiliate Whitelist Proposal,MsgUpdateAffiliateWhitelist,PASSED,"4 days, 0 hours 0 minutes",0.463625599,0.9999
126,Update RNDR exchanges to only coinbase pro with RNDRUSD ticker and set min exchanges to 1,MsgUpdateMarketParam,PASSED,"1 days, 0 hours 0 minutes",0.464845408,0.9999
228,Kuyen Labs  VIP Affiliate Whitelist Proposal,MsgUpdateAffiliateWhitelist,PASSED,"4 days, 0 hours 0 minutes",0.465377281,0.9999
204,Kuyen Labs  VIP Affiliate Whitelist Proposal,MsgUpdateAffiliateWhitelist,PASSED,"4 days, 0 hours 0 minutes",0.466162666,0.9999
111,Add AXSUSD perpetual market,MsgCreateOracleMarket,PASSED,"4 days, 0 hours 0 minutes",0.466668103,0.9998
113,Add MEWUSD perpetual market,MsgCreateOracleMarket,PASSED,"4 days, 0 hours 0 minutes",0.467143529,0.8119
168,Set Vault Quoting Params,MsgSetVaultQuotingParams,PASSED,"1 days, 0 hours 0 minutes",0.469606761,0.9999
294,Surge Season 6 Incentive Distribution Proposal,MsgSendFromModuleToAccount,PASSED,"4 days, 0 hours 0 minutes",0.469798843,0.9999
224,Kuyen Labs  VIP Affiliate Whitelist Proposal,MsgUpdateAffiliateWhitelist,PASSED,"4 days, 0 hours 0 minutes",0.471647073,0.9998
138,Add FOXYUSD perpetual market,MsgCreateOracleMarket,PASSED,"4 days, 0 hours 0 minutes",0.471908742,0.3986
219,Update Liquidations Configuration,MsgUpdateLiquidationsConfig,PASSED,"4 days, 0 hours 0 minutes",0.472757582,0.9999
109,Add PRIMEUSD perpetual market,MsgCreateOracleMarket,PASSED,"4 days, 0 hours 0 minutes",0.472993895,0.9498
110,Add GALAUSD perpetual market,MsgCreateOracleMarket,PASSED,"4 days, 0 hours 0 minutes",0.472994103,0.9999
108,Add POPCATUSD perpetual market,MsgCreateOracleMarket,PASSED,"4 days, 0 hours 0 minutes",0.472997306,0.7859
112,Add XAIUSD perpetual market,MsgCreateOracleMarket,PASSED,"4 days, 0 hours 0 minutes",0.473468889,0.9999
115,Add NEOUSD perpetual market,MsgCreateOracleMarket,PASSED,"4 days, 0 hours 0 minutes",0.473471276,0.9996
120,Add BOMEUSD perpetual market,MsgCreateOracleMarket,PASSED,"4 days, 0 hours 0 minutes",0.473471503,0.8295
117,Add ALTUSD perpetual market,MsgCreateOracleMarket,PASSED,"4 days, 0 hours 0 minutes",0.47347161,0.9998
116,Add EGLDUSD perpetual market,MsgCreateOracleMarket,PASSED,"4 days, 0 hours 0 minutes",0.473472499,0.9999
119,Add TURBOUSD perpetual market,MsgCreateOracleMarket,PASSED,"4 days, 0 hours 0 minutes",0.473472581,0.8119
114,Add BEAMUSD perpetual market,MsgCreateOracleMarket,PASSED,"4 days, 0 hours 0 minutes",0.473475271,0.9999
118,Add PIXELUSD perpetual market,MsgCreateOracleMarket,PASSED,"4 days, 0 hours 0 minutes",0.473475736,0.9999
105,Add COREUSD perpetual market,MsgCreateOracleMarket,PASSED,"4 days, 0 hours 0 minutes",0.474381747,0.8857
106,Add PEOPLEUSD perpetual market,MsgCreateOracleMarket,PASSED,"4 days, 0 hours 0 minutes",0.474388761,0.9517
319,Set liquiditytier to 2 for FARTCOINRAYDIUM9BB6NFECJBCTNNLFKO2FQVQBQ8HHM13KCYYCDQBGPUMPUSD,MsgUpdatePerpetualParams,PASSED,"2 days, 0 hours 0 minutes",0.474487879,1.0
102,Add MNTUSD perpetual market,MsgCreateOracleMarket,PASSED,"4 days, 0 hours 0 minutes",0.47667786,0.9999
41,Add SNXUSD perpetual market,MsgCreateOracleMarket,PASSED,"4 days, 0 hours 0 minutes",0.47701165,0.9999
107,Add GMXUSD perpetual market,MsgCreateOracleMarket,PASSED,"4 days, 0 hours 0 minutes",0.479479946,0.9999
64,Add MOTHERUSD perpetual market,MsgCreateOracleMarket,PASSED,"1 days, 0 hours 0 minutes",0.481113893,0.9628
122,Add ZENUSD perpetual market,MsgCreateOracleMarket,PASSED,"4 days, 0 hours 0 minutes",0.485565667,0.9999
234,Launch Incentives  Season 10 Distribution,MsgSendFromModuleToAccount,PASSED,"4 days, 0 hours 0 minutes",0.485991104,0.9999
223,Remove Skip signer as market authority to market map,MsgParams,PASSED,"4 days, 0 hours 0 minutes",0.486919733,0.9999
153,Add TRYUSD perpetual market,MsgCreateOracleMarket,PASSED,"4 days, 0 hours 0 minutes",0.488776148,0.9478
136,Add MICHIUSD perpetual market,MsgCreateOracleMarket,PASSED,"4 days, 0 hours 0 minutes",0.490577453,0.8223
46,dYdX Chain Software Upgrade v400,MsgSoftwareUpgrade,PASSED,"4 days, 0 hours 4 minutes",0.493302987,0.9999
62,Update Vault Spread to 30bps,MsgUpdateParams,PASSED,"4 days, 0 hours 0 minutes",0.494217149,0.9999
104,Add JASMYUSD perpetual market,MsgCreateOracleMarket,PASSED,"4 days, 0 hours 0 minutes",0.495893453,0.9605
135,Add VRTXUSD perpetual market,MsgCreateOracleMarket,PASSED,"4 days, 0 hours 0 minutes",0.499946221,0.9016
295,CoinRoutes Order Router Rev Share Proposal,MsgSetOrderRouterRevShare,PASSED,"4 days, 0 hours 0 minutes",0.501371161,0.9998
213,Delist FOXYUSD MAVIAUSD VRTXUSD SCRTUSD PAINUSD and disable them in the marketmap,MsgUpdateClobPair,PASSED,"4 days, 0 hours 0 minutes",0.502165974,0.999
100,Add DEGENUSD perpetual market,MsgCreateOracleMarket,PASSED,"4 days, 0 hours 0 minutes",0.50322021,0.9035
98,Add ZRXUSD perpetual market,MsgCreateOracleMarket,PASSED,"4 days, 0 hours 0 minutes",0.503354018,0.9506
222,1st Tranche of Funding for 3rd Mandate of dYdX Ops subDAO,MsgSendFromModuleToAccount,PASSED,"4 days, 0 hours 0 minutes",0.504206775,0.9999
56,Add ETHFIUSD perpetual market,MsgCreateOracleMarket,PASSED,"4 days, 0 hours 0 minutes",0.504425649,0.9725
233,Add New IML Liquidity Tier,MsgSetLiquidityTier,PASSED,"4 days, 0 hours 0 minutes",0.505530747,1.0
89,Add XMRUSD perpetual market,MsgCreateOracleMarket,PASSED,"4 days, 0 hours 0 minutes",0.508430232,0.9999
97,Add SUSHIUSD perpetual market,MsgCreateOracleMarket,PASSED,"4 days, 0 hours 0 minutes",0.508433174,0.9516
94,Add XTZUSD perpetual market,MsgCreateOracleMarket,PASSED,"4 days, 0 hours 0 minutes",0.50955941,0.9542
215,Kuyen Labs  VIP Affiliate Whitelist Proposal,MsgUpdateAffiliateWhitelist,PASSED,"4 days, 0 hours 0 minutes",0.509642349,0.9999
170,dYdX VIP Affiliate Tier Proposal to be managed by Kuyen Labs,MsgExecLegacyContent,PASSED,"4 days, 0 hours 0 minutes",0.510856568,0.9998
91,Add ENJUSD perpetual market,MsgCreateOracleMarket,PASSED,"4 days, 0 hours 0 minutes",0.511274944,0.9999
137,Add AURORAUSD perpetual market,MsgCreateOracleMarket,PASSED,"4 days, 0 hours 0 minutes",0.511622426,0.9999
133,Add ZEROUSD perpetual market,MsgCreateOracleMarket,PASSED,"4 days, 0 hours 0 minutes",0.512575442,0.9081
142,ReLaunch Incentives after dYdX Unlimited upgrade with 20M over 6 Months administered by Chaos Labs,MsgExecLegacyContent,PASSED,"4 days, 0 hours 0 minutes",0.513473085,0.8831
125,dYdX Chain Software Upgrade v510,MsgSoftwareUpgrade,PASSED,"4 days, 11 hours 55 minutes",0.514571998,0.9999
92,Add 1INCHUSD perpetual market,MsgCreateOracleMarket,PASSED,"4 days, 0 hours 0 minutes",0.515130174,0.9551
96,Add CVXUSD perpetual market,MsgCreateOracleMarket,PASSED,"4 days, 0 hours 0 minutes",0.515403985,0.9999
95,Add UMAUSD perpetual market,MsgCreateOracleMarket,PASSED,"4 days, 0 hours 0 minutes",0.515405943,0.9151
103,Add MANTAUSD perpetual market,MsgCreateOracleMarket,FAILED,"4 days, 0 hours 0 minutes",0.515406863,0.9999
101,Add AEROUSD perpetual market,MsgCreateOracleMarket,FAILED,"4 days, 0 hours 0 minutes",0.515417227,0.9496
57,Add TONUSD perpetual market,MsgCreateOracleMarket,PASSED,"4 days, 0 hours 0 minutes",0.516655625,0.9998
191,Kuyen Labs  VIP Affiliate Whitelist Proposal,MsgUpdateAffiliateWhitelist,PASSED,"4 days, 0 hours 0 minutes",0.518089348,0.9999
196,Kuyen Labs  VIP Affiliate Whitelist Proposal,MsgUpdateAffiliateWhitelist,PASSED,"4 days, 0 hours 0 minutes",0.518862926,0.9999
317,Set defaultFundingRate1H to 0 for TAOUSD TRUMPUSD USUALUSD WLFIUSD XMRUSD XPLUSD ZECUSD and ZENUSD markets,MsgUpdatePerpetualParams,PASSED,"2 days, 0 hours 0 minutes",0.519231323,1.0
217,Recall Stride Liquid Staking Program,MsgSendFromModuleToAccount,PASSED,"4 days, 0 hours 0 minutes",0.519628293,0.9999
90,Add THETAUSD perpetual market,MsgCreateOracleMarket,PASSED,"4 days, 0 hours 0 minutes",0.520476754,0.9796
88,Add BLASTUSD perpetual market,MsgCreateOracleMarket,PASSED,"4 days, 0 hours 0 minutes",0.520478329,0.9999
93,Add ZECUSD perpetual market,MsgCreateOracleMarket,FAILED,"4 days, 0 hours 0 minutes",0.520486396,0.9999
99,Add PENDLEUSD perpetual market,MsgCreateOracleMarket,PASSED,"4 days, 0 hours 0 minutes",0.520496681,0.9999
230,dYdX Treasury SubDAO DYDX Buyback Program Stage 1,MsgUpdateUnconditionalRevShareConfig,REJECTED,"4 days, 0 hours 0 minutes",0.521691868,0.9993
214,Delist DMAILUSD and disable them in the marketmap,MsgUpdateClobPair,PASSED,"4 days, 0 hours 0 minutes",0.524151335,0.9999
70,Add ZKUSD perpetual market,MsgCreateOracleMarket,PASSED,"4 days, 0 hours 0 minutes",0.524315954,0.9999
249,Wind down DINNERUSD market,MsgUpdateClobPair,PASSED,"1 days, 0 hours 0 minutes",0.524597419,0.9999
141,Add DRIFTUSD perpetual market,MsgCreateOracleMarket,PASSED,"4 days, 0 hours 0 minutes",0.525417351,0.9996
154,Add SUNDOGUSD perpetual market,MsgCreateOracleMarket,PASSED,"4 days, 0 hours 0 minutes",0.525494907,0.7904
263,Wind down TIBBIRUSD and DAKUUSD markets,MsgUpdateClobPair,PASSED,"1 days, 0 hours 0 minutes",0.527930485,0.9995
130,dYdX Chain Software Upgrade v520,MsgSoftwareUpgrade,PASSED,"4 days, 0 hours 0 minutes",0.528749971,0.9999
124,Add OMUSD perpetual market,MsgCreateOracleMarket,PASSED,"4 days, 0 hours 0 minutes",0.529328684,0.9999
231,dYdX Treasury SubDAO DYDX Buyback Program Stage 2,MsgUpdateUnconditionalRevShareConfig,PASSED,"4 days, 0 hours 0 minutes",0.530425672,0.9999
206,Launch Incentives  Season 8 Distribution,MsgSendFromModuleToAccount,PASSED,"4 days, 0 hours 0 minutes",0.530574083,0.9999
67,Add TREMPUSD perpetual market,MsgCreateOracleMarket,PASSED,"4 days, 0 hours 0 minutes",0.530656256,0.9233
68,Add BODENUSD perpetual market,MsgCreateOracleMarket,PASSED,"4 days, 0 hours 0 minutes",0.530656451,0.9235
171,Disable AGIXUSD FETUSD and MATICUSD in market map,MsgUpdateMarkets,PASSED,"1 days, 0 hours 0 minutes",0.530800754,0.9996
150,Add NEIROUSD perpetual market,MsgCreateOracleMarket,PASSED,"4 days, 0 hours 0 minutes",0.533433437,0.9014
69,Add ZROUSD perpetual market,MsgCreateOracleMarket,PASSED,"4 days, 0 hours 0 minutes",0.534542105,0.9999
318,Set defaultFundingRate1H to 0 for FARTCOINRAYDIUM9BB6NFECJBCTNNLFKO2FQVQBQ8HHM13KCYYCDQBGPUMPUSD and ZORAUSD markets,MsgUpdatePerpetualParams,PASSED,"2 days, 0 hours 0 minutes",0.536463111,0.9999
252,Surge Season 2 Incentive Distribution Proposal,MsgSendFromModuleToAccount,PASSED,"4 days, 0 hours 0 minutes",0.539773295,1.0
247,Delist EOS BTRUMP and SKITTEN markets,MsgUpdateClobPair,PASSED,"1 days, 0 hours 0 minutes",0.54223564,0.9999
151,Add HNTUSD perpetual market,MsgCreateOracleMarket,PASSED,"4 days, 0 hours 0 minutes",0.545137025,0.9999
166,Add CETUSUSD perpetual market,MsgCreateOracleMarket,PASSED,"4 days, 0 hours 0 minutes",0.546496442,0.9998
208,Add dYdX Operations subDAO signer as market authority to market map and remove revenue share,MsgParams,PASSED,"4 days, 0 hours 0 minutes",0.547599632,0.9998
185,Megavault Rebalance 20,MsgRetrieveFromVault,PASSED,"1 days, 0 hours 0 minutes",0.547891446,0.9999
205,Wind down OCEANUSD EURCUSD WBTCUSD and AMPLUSD and disable them in the marketmap and disable already delisted markets in the marketmap,MsgUpdateClobPair,PASSED,"4 days, 0 hours 0 minutes",0.548134531,0.9997
203,Update impact notional amount on dYdX,MsgSetLiquidityTier,PASSED,"4 days, 0 hours 0 minutes",0.548290244,0.9999
207,Kuyen Labs  VIP Affiliate Whitelist Proposal,MsgUpdateAffiliateWhitelist,PASSED,"4 days, 0 hours 0 minutes",0.548476783,0.9996
293,Upgrade 2ZUSD and ZECUSD markets from ISOLATED to CROSS andor change liquidity tiers,MsgUpgradeIsolatedPerpetualToCross,PASSED,"4 days, 0 hours 0 minutes",0.548706251,0.9999
149,Add OSMOUSD perpetual market,MsgCreateOracleMarket,PASSED,"4 days, 0 hours 0 minutes",0.548804967,0.9999
212,Kuyen Labs  VIP Affiliate Whitelist Proposal,MsgUpdateAffiliateWhitelist,PASSED,"4 days, 0 hours 0 minutes",0.550168918,0.9999
181,Add PERPUSD perpetual market,MsgCreateOracleMarket,PASSED,"4 days, 0 hours 0 minutes",0.552544625,0.8448
198,Wind down low activity markets on dYdX,MsgUpdateClobPair,PASSED,"4 days, 0 hours 0 minutes",0.553164552,0.9995
140,Add GMEUSD perpetual market,MsgCreateOracleMarket,PASSED,"4 days, 0 hours 0 minutes",0.553672468,0.8965
201,Kuyen Labs  VIP Affiliate Whitelist Proposal,MsgUpdateAffiliateWhitelist,PASSED,"4 days, 0 hours 0 minutes",0.553716941,0.9999
163,Add Skips signer as a market authority and sets 10 revenue share on new markets,MsgParams,PASSED,"1 days, 0 hours 0 minutes",0.554071976,0.9999
131,Add MAVIAUSD perpetual market,MsgCreateOracleMarket,PASSED,"4 days, 0 hours 0 minutes",0.554748991,0.958
139,Add PAXGUSD perpetual market,MsgCreateOracleMarket,PASSED,"4 days, 0 hours 0 minutes",0.555419329,0.9999
179,Add ONTUSD perpetual market,MsgCreateOracleMarket,PASSED,"4 days, 0 hours 0 minutes",0.555780003,0.9998
202,Winddown CIGUSD market and disable it in the market map,MsgUpdateClobPair,PASSED,"4 days, 0 hours 0 minutes",0.556101247,0.9999
209,Kuyen Labs  VIP Affiliate Whitelist Proposal,MsgUpdateAffiliateWhitelist,PASSED,"4 days, 0 hours 0 minutes",0.556660341,0.9995
250,Kuyen Labs  VIP Affiliate Whitelist Proposal,MsgUpdateAffiliateWhitelist,PASSED,"4 days, 0 hours 0 minutes",0.56009087,0.9999
176,Incentives Relaunch Revised Proposal,MsgExecLegacyContent,PASSED,"4 days, 0 hours 0 minutes",0.561456421,0.8923
177,Wind Down the TRUMPWINUSD Market,MsgUpdateClobPair,PASSED,"4 days, 0 hours 0 minutes",0.562004083,0.9996
210,Revive Dydx to Sifchain IBC Client,MsgRecoverClient,REJECTED,"4 days, 0 hours 0 minutes",0.562770553,0.9411
194,Kuyen Labs  VIP Affiliate Whitelist Proposal,MsgUpdateAffiliateWhitelist,PASSED,"4 days, 0 hours 0 minutes",0.563020786,0.9999
178,Add QTUMUSD perpetual market,MsgCreateOracleMarket,PASSED,"4 days, 0 hours 0 minutes",0.564011365,0.9999
180,Add RENUSD perpetual market,MsgCreateOracleMarket,PASSED,"4 days, 0 hours 0 minutes",0.564059349,0.9999
145,Add DAIUSD perpetual market,MsgCreateOracleMarket,PASSED,"4 days, 0 hours 0 minutes",0.567395557,0.9999
167,Add ZBCNUSD perpetual market,MsgCreateOracleMarket,PASSED,"4 days, 0 hours 0 minutes",0.570800909,0.9583
148,Add new liquidity tiers update liquidity tiers for SOL and for isolated markets,MsgSetLiquidityTier,PASSED,"4 days, 0 hours 0 minutes",0.571027887,0.9999
251,Reduce the active validator set to 50,MsgUpdateParams,PASSED,"4 days, 0 hours 0 minutes",0.572749056,0.9429
200,dYdX Chain Software Upgrade v80,MsgSoftwareUpgrade,PASSED,"4 days, 0 hours 0 minutes",0.572836839,0.9998
146,Update EURC exchanges to add Coinbase Pro as a source,MsgUpdateMarketParam,PASSED,"4 days, 0 hours 0 minutes",0.573742307,0.9999
190,Kuyen Labs  VIP Affiliate Whitelist Proposal,MsgUpdateAffiliateWhitelist,PASSED,"4 days, 0 hours 0 minutes",0.575957681,0.9997
188,Kuyen Labs  VIP Affiliate Whitelist Proposal,MsgUpdateAffiliateWhitelist,PASSED,"4 days, 0 hours 0 minutes",0.5772595,0.9999
162,Update largecap liquidity tier parameter,MsgSetLiquidityTier,PASSED,"4 days, 0 hours 0 minutes",0.578855539,0.9999
152,Launch Incentives  Season 6 Distribution,MsgSendFromModuleToAccount,PASSED,"4 days, 0 hours 0 minutes",0.579223268,0.9901
241,Kuyen Labs  VIP Affiliate Whitelist Proposal,MsgUpdateAffiliateWhitelist,PASSED,"4 days, 0 hours 0 minutes",0.580604364,0.9977
273,Surge Season 5 Incentive Distribution Proposal,MsgSendFromModuleToAccount,PASSED,"4 days, 0 hours 0 minutes",0.581933476,0.9999
253,Kuyen Labs  VIP Affiliate Whitelist Proposal,MsgUpdateAffiliateWhitelist,PASSED,"4 days, 0 hours 0 minutes",0.582729039,0.9999
199,Kuyen Labs  VIP Affiliate Whitelist Proposal,MsgUpdateAffiliateWhitelist,PASSED,"4 days, 0 hours 0 minutes",0.585592265,0.9999
147,Wind down MATICUSD market,MsgUpdateClobPair,PASSED,"4 days, 0 hours 0 minutes",0.58723636,0.9999
186,Set Megavault Operator Params,MsgUpdateOperatorParams,PASSED,"1 days, 0 hours 0 minutes",0.587835214,0.9999
237,Kuyen Labs  VIP Affiliate Whitelist Proposal,MsgUpdateAffiliateWhitelist,PASSED,"4 days, 0 hours 0 minutes",0.58832929,0.9999
211,Recall Stride Liquid Staking Program,MsgSendFromModuleToAccount,PASSED,"4 days, 0 hours 0 minutes",0.589182061,0.9996
66,Add TRUMPUSD perpetual market,MsgCreateOracleMarket,REJECTED,"4 days, 0 hours 0 minutes",0.589302877,0.97
193,Launch Incentives  Season 7 Distribution,MsgSendFromModuleToAccount,PASSED,"4 days, 0 hours 0 minutes",0.589369658,0.9999
