id,title,type,status,ProcessingTime,Participation,Consensus
199,Increase the Validator Set to 50,MsgExecLegacyContent,PASSED,"4 days, 0 hours 0 minutes",0.439360143,0.9934
217,Trade and Earn rewards allocation,MsgExecLegacyContent,PASSED,"4 days, 0 hours 0 minutes",0.441540138,0.9947
205,Disbursement of DMM rewards for epoch ended on 21 Feb 2023,MsgExecLegacyContent,PASSED,"4 days, 0 hours 0 minutes",0.443299675,0.9999
198,Injective Mainnet Upgrade,MsgExecLegacyContent,PASSED,"4 days, 0 hours 0 minutes",0.445123102,0.9945
545,Update Market Params for XRPUSDT spot market on Injective Exchange dApps,MsgBatchExchangeModification,PASSED,"1 days, 0 hours 0 minutes",0.446648761,0.9999
543,Update Market Params for XRPUSDT and PUGGOINJ spot markets on Injective Exchange dApps,MsgBatchExchangeModification,PASSED,"1 days, 1 hours 1 minutes",0.451416954,0.9999
565,OLP Reward Disbursement  Epoch 50,MsgBatchCommunityPoolSpend,PASSED,"4 days, 0 hours 0 minutes",0.45467273,0.9999
564,Update OPENAIUSDT PERP Hourly Funding Rate Cap on Injective Exchange dApps,MsgBatchExchangeModification,PASSED,"4 days, 0 hours 0 minutes",0.457479906,0.9999
212,Oracle Script Upgrade,MsgExecLegacyContent,PASSED,"4 days, 0 hours 0 minutes",0.467309946,0.9951
214,Deprecate legacy oracle requests,MsgExecLegacyContent,PASSED,"4 days, 0 hours 0 minutes",0.471296332,0.9951
215,Disbursement of DMM rewards for epoch ended on 21 March 2023,MsgExecLegacyContent,PASSED,"4 days, 10 hours 26 minutes",0.471605473,0.9951
220,Liquid Staking Incentives for INJ,MsgExecLegacyContent,PASSED,"4 days, 12 hours 33 minutes",0.473671192,0.9919
213,Celer Bridge Contract,MsgExecLegacyContent,PASSED,"4 days, 0 hours 23 minutes",0.477091865,0.9948
591,Whitelist Hyper Ninja Fighting Kaiju Addresses for Wasm Upload,MsgAddCodeUploadParamsAddresses,PASSED,"4 days, 0 hours 0 minutes",0.479323252,0.7876
210,PUGUSDT Spot Market Launch,MsgExecLegacyContent,PASSED,"4 days, 23 hours 58 minutes",0.480377318,0.951
206,Trade and Earn rewards allocation,MsgExecLegacyContent,PASSED,"4 days, 0 hours 0 minutes",0.481498823,0.997
585,Whitelisting Strategic Partner Addresses for Controlled Rollout of EVM on Mainnet XII,MsgUpdateParams,PASSED,"1 days, 0 hours 22 minutes",0.482627229,1.0
216,Exchange Module Upgrade Min tick size and margin ratio update for specific markets,MsgExecLegacyContent,PASSED,"4 days, 0 hours 1 minutes",0.492941385,0.9947
552,Whitelist Hyper Ninja Addresses for Wasm Upload,MsgAddCodeUploadParamsAddresses,PASSED,"4 days, 0 hours 0 minutes",0.492999561,0.7646
580,Whitelisting Strategic Partner Addresses for Controlled Rollout of EVM on Mainnet XI,MsgUpdateParams,PASSED,"1 days, 0 hours 1 minutes",0.495179625,0.9999
227,Disbursement of DMM rewards for epoch ended on 16 May 2023,MsgExecLegacyContent,PASSED,"4 days, 0 hours 1 minutes",0.496791544,0.9951
222,ERIS Upload Amplifier 170TF,MsgExecLegacyContent,PASSED,"4 days, 5 hours 48 minutes",0.498024133,0.9949
569,Update ANTHROPICUSDT PERP Hourly Funding Rate Cap on Injective Exchange dApps,MsgBatchExchangeModification,PASSED,"4 days, 0 hours 0 minutes",0.499330909,0.9999
245,Disbursement of OLP rewards for epoch ended on 08 August 2023,MsgExecLegacyContent,PASSED,"4 days, 0 hours 46 minutes",0.499518398,0.9998
207,Injective Mainnet Upgrade v110,MsgExecLegacyContent,PASSED,"4 days, 0 hours 0 minutes",0.500212453,1.0
218,Upgrade expired IBC client,MsgExecLegacyContent,PASSED,"4 days, 0 hours 0 minutes",0.502791705,0.9943
224,Talis The First NFT Marketplace on Injective,MsgExecLegacyContent,PASSED,"4 days, 0 hours 2 minutes",0.503010001,0.9954
244,SEI PERP Launch,MsgExecLegacyContent,PASSED,"4 days, 0 hours 1 minutes",0.506086918,0.9999
571,Update Community Burn Auction Maximum Caps For Auctioned Assets,MsgUpdateParams,PASSED,"4 days, 0 hours 0 minutes",0.506660738,0.9999
246,VIP Fee Discount Program 20,MsgExecLegacyContent,PASSED,"4 days, 0 hours 0 minutes",0.507364163,0.9999
219,Pyth Oracle Mainnet Deployment,MsgExecLegacyContent,PASSED,"4 days, 0 hours 0 minutes",0.50844374,0.9954
521,Disbursement of OLP rewards for the epoch ended 14 April 2025,MsgExecLegacyContent,PASSED,"4 days, 0 hours 0 minutes",0.509089892,0.9999
567,Whitelisting Strategic Partner Addresses for Controlled Rollout of EVM on Mainnet,MsgUpdateParams,PASSED,"1 days, 0 hours 1 minutes",0.521959338,0.9999
223,Disbursement of DMM rewards for epoch ended on 17 April 2023,MsgExecLegacyContent,PASSED,"4 days, 0 hours 0 minutes",0.52684362,0.9939
558,OLP Reward Disbursement  Epoch 49,MsgBatchCommunityPoolSpend,PASSED,"1 days, 0 hours 1 minutes",0.530219118,0.9998
221,Injective Exchange dApp Update Market Parameter Changes,MsgExecLegacyContent,PASSED,"4 days, 0 hours 0 minutes",0.533088496,0.9952
534,Update Various Oracle Feeds and iAsset Hourly Funding Rate Caps on Injective Exchange dApps,MsgBatchExchangeModification,PASSED,"4 days, 0 hours 0 minutes",0.537904915,0.9999
226,Injective Exchange dApp Update Launch 1000PEPEUSDT Perp,MsgExecLegacyContent,PASSED,"4 days, 0 hours 0 minutes",0.539833347,0.9943
555,Update OnChain Denom Metadata for XRP,MsgSetDenomMetadata,PASSED,"4 days, 0 hours 0 minutes",0.540474923,0.9998
559,Update Various FX iAsset Hourly Funding Rate Caps on Injective Exchange dApps,MsgBatchExchangeModification,PASSED,"4 days, 0 hours 0 minutes",0.548488754,0.9999
225,Injective Exchange dApp Update Market Parameter Changes,MsgExecLegacyContent,PASSED,"4 days, 0 hours 0 minutes",0.55172829,0.9859
547,Whitelist HyperNinja Address for the game Mainnet beta testing and the official launch,MsgExecLegacyContent,REJECTED,"4 days, 0 hours 0 minutes",0.553130401,0.5333
548,Whitelist HyperNinja Addresses for Wasm Upload,MsgAddCodeUploadParamsAddresses,REJECTED,"4 days, 0 hours 0 minutes",0.553137289,0.5339
597,Update Hourly Funding Rate Cap for PreIPO Perpetuals on Injective Exchange dApps,MsgBatchExchangeModification,PASSED,"4 days, 0 hours 0 minutes",0.554920828,0.9999
238,Launch XRPUSDT PERP,MsgExecLegacyContent,PASSED,"4 days, 0 hours 0 minutes",0.558897026,0.9955
527,Settle JELLYJELLYUSDT Perpetuals Across Injective DEXs,MsgBatchExchangeModification,PASSED,"4 days, 0 hours 0 minutes",0.559416284,0.9999
230,Trade and Earn rewards allocation,MsgExecLegacyContent,PASSED,"4 days, 0 hours 18 minutes",0.560177488,0.9956
229,Injective Exchange dApp Update Launch 1MPEPEUSDT Perp,MsgExecLegacyContent,PASSED,"4 days, 0 hours 0 minutes",0.563750249,0.9951
228,Injective Exchange dApp Update Settle 1000PEPEUSDT Perp,MsgExecLegacyContent,PASSED,"4 days, 0 hours 0 minutes",0.563752362,0.9953
540,Settle Various Perpetuals Across Injective DEXs,MsgBatchExchangeModification,PASSED,"4 days, 0 hours 0 minutes",0.564729273,0.9999
535,OLP Reward Disbursement  Epoch 46,MsgExecLegacyContent,PASSED,"4 days, 0 hours 0 minutes",0.565110067,0.9999
599,Reduce Onchain Maker Fee Rebates,MsgBatchExchangeModification,PASSED,"4 days, 0 hours 0 minutes",0.566591173,0.9998
514,Decrease hourly funding rate cap for various RWA markets,MsgBatchExchangeModification,PASSED,"4 days, 0 hours 0 minutes",0.567431178,0.8202
587,Token Metadata Update  wETH ,MsgSetDenomMetadata,PASSED,"1 days, 0 hours 6 minutes",0.568952085,0.9999
588,Token Metadata Update  USDC ,MsgSetDenomMetadata,PASSED,"1 days, 0 hours 5 minutes",0.568952186,1.0
586,Token Metadata Update  ATOM ,MsgSetDenomMetadata,PASSED,"1 days, 0 hours 12 minutes",0.568952314,0.9999
589,Token Metadata Update  TIA ,MsgSetDenomMetadata,PASSED,"1 days, 0 hours 3 minutes",0.568957089,0.9999
590,Token Metadata Update  stINJ ,MsgSetDenomMetadata,PASSED,"1 days, 0 hours 3 minutes",0.569009521,0.9999
232,Frontunner Mainnet Provider Oracle,MsgExecLegacyContent,PASSED,"4 days, 0 hours 14 minutes",0.57164512,0.9959
234,Disbursement of DMM and OLP rewards for epoch ended on 12 June 2023,MsgExecLegacyContent,PASSED,"4 days, 0 hours 17 minutes",0.574480007,0.9959
240,Trade and Earn Rewards Allocation,MsgExecLegacyContent,PASSED,"4 days, 0 hours 0 minutes",0.574710827,0.9958
574,Whitelisting Strategic Partner Addresses for Controlled Rollout of EVM on Mainnet VII,MsgUpdateParams,PASSED,"1 days, 0 hours 0 minutes",0.575092305,0.9999
575,Whitelisting Strategic Partner Addresses for Controlled Rollout of EVM on Mainnet VIII,MsgUpdateParams,PASSED,"1 days, 0 hours 5 minutes",0.575951155,0.9999
576,Whitelisting Strategic Partner Addresses for Controlled Rollout of EVM on Mainnet IV,MsgUpdateParams,PASSED,"1 days, 0 hours 7 minutes",0.575969964,0.9999
579,Settle Deprecated Perpetuals Across Injective DEXs,MsgBatchExchangeModification,PASSED,"4 days, 0 hours 0 minutes",0.577860061,0.9999
582,OLP Reward Disbursement  Epoch 51,MsgBatchCommunityPoolSpend,PASSED,"4 days, 0 hours 0 minutes",0.578836753,0.9997
500,Injective Mainnet Upgrade v1141,MsgSoftwareUpgrade,PASSED,"1 days, 5 hours 11 minutes",0.579681342,0.9999
242,Price Feed Oracle Integration,MsgExecLegacyContent,PASSED,"4 days, 0 hours 1 minutes",0.58037467,0.9957
239,Disbursement of OLP rewards for epoch ended on 11 July 2023,MsgExecLegacyContent,PASSED,"4 days, 0 hours 2 minutes",0.581219738,0.9957
233,Nois  Store the noisproxy contract,MsgExecLegacyContent,PASSED,"4 days, 0 hours 4 minutes",0.582142188,0.9958
583,Injective Altria Mainnet Upgrade,MsgSoftwareUpgrade,PASSED,"4 days, 0 hours 0 minutes",0.582450854,0.9999
497,Update denom metadata for major stablecoins,MsgSetDenomMetadata,PASSED,"1 days, 0 hours 29 minutes",0.583031033,0.9999
554,OLP Reward Disbursement  Epoch 48,MsgBatchCommunityPoolSpend,PASSED,"4 days, 0 hours 0 minutes",0.583766804,0.9999
243,Update USDCUSDT Fees,MsgExecLegacyContent,PASSED,"4 days, 22 hours 23 minutes",0.584092316,0.9958
528,OLP Reward Disbursement  Epoch 45,MsgExecLegacyContent,PASSED,"4 days, 0 hours 0 minutes",0.58545824,0.9927
553,Update H100USDT PERP Hourly Funding Rate Cap on Injective Exchange dApps,MsgBatchExchangeModification,PASSED,"4 days, 0 hours 0 minutes",0.586885509,0.9999
231,Injective Avalon Upgrade v111,MsgExecLegacyContent,PASSED,"4 days, 0 hours 1 minutes",0.58783426,0.9959
375,Upload Ninja Labs  Chads Draw Contract Wasm Code,MsgStoreCode,PASSED,"4 days, 0 hours 0 minutes",0.588580185,0.4233
374,Moon App Staking  Staking contract upgrade v110,MsgStoreCode,PASSED,"4 days, 0 hours 6 minutes",0.588689742,0.6651
541,Injective Evm Mainnet Upgrade,MsgSoftwareUpgrade,PASSED,"1 days, 0 hours 11 minutes",0.589350961,0.9999
573,Whitelisting Strategic Partner Addresses for Controlled Rollout of EVM on Mainnet VI,MsgUpdateParams,PASSED,"1 days, 0 hours 1 minutes",0.589694543,0.9999
241,Adjust Trade  Earn reward points,MsgExecLegacyContent,PASSED,"4 days, 0 hours 1 minutes",0.590175271,0.9958
273,Decrease Max Block Size,MsgUpdateParams,PASSED,"4 days, 0 hours 0 minutes",0.591755737,0.9999
249,Adjust Trade  Earn reward points,MsgExecLegacyContent,PASSED,"4 days, 0 hours 0 minutes",0.593366274,0.9959
247,Adjust Trade  Earn reward points,MsgExecLegacyContent,PASSED,"4 days, 0 hours 3 minutes",0.593513895,0.9961
556,OLP Reward Disbursement  Epoch 49,MsgBatchCommunityPoolSpend,FAILED,"4 days, 0 hours 0 minutes",0.596747563,0.9999
387,Balanced Contracts 1,MsgExecLegacyContent,PASSED,"4 days, 0 hours 0 minutes",0.597591486,0.3203
237,Enable Wasmx,MsgUpdateParams,PASSED,"4 days, 0 hours 0 minutes",0.597601475,0.9958
388,Balanced Contracts 2,MsgExecLegacyContent,PASSED,"4 days, 0 hours 0 minutes",0.597614191,0.3202
298,Add SNOWYINJ Spot Market Trading Pair,MsgExecLegacyContent,PASSED,"4 days, 1 hours 12 minutes",0.597748466,0.9992
507,Launch McDonalds Onchain Stock Perpetuals on Injective Exchange dApps,MsgExecLegacyContent,PASSED,"1 days, 0 hours 5 minutes",0.59939304,0.9279
381,Upload Ninza Contract  Game,MsgStoreCode,PASSED,"4 days, 0 hours 0 minutes",0.601124367,0.6656
248,Disbursement of OLP rewards for epoch ended on 5 September 2023,MsgExecLegacyContent,PASSED,"4 days, 0 hours 1 minutes",0.603688163,0.9959
403,StartCooking Upload Contract,MsgStoreCode,PASSED,"4 days, 0 hours 0 minutes",0.604611122,0.8079
404,StartCooking Upload Factory Contract,MsgStoreCode,PASSED,"4 days, 0 hours 0 minutes",0.604696439,0.8078
382,INJBOYS STAKING PLATFORM  Upload Contract,MsgStoreCode,PASSED,"4 days, 0 hours 0 minutes",0.605485717,0.1349
531,Update Various Oracle Feeds on Injective Exchange dApps,MsgBatchExchangeModification,PASSED,"4 days, 0 hours 0 minutes",0.605578221,0.9999
362,Upload Aeroscraper Lending  Borrowing Protocol Contract  Wasm Code to Injective,MsgStoreCode,PASSED,"4 days, 0 hours 0 minutes",0.606755372,0.9996
529,Injective Validator Network Optimization,MsgUpdateParams,PASSED,"4 days, 0 hours 0 minutes",0.607515177,0.9132
532,Whitelist Timeworxio Address for Wasm Upload,MsgAddCodeUploadParamsAddresses,PASSED,"4 days, 0 hours 0 minutes",0.607761755,0.6168
533,Update Various Oracle Feeds and iAsset Hourly Funding Rate Caps on Injective Exchange dApps,MsgBatchExchangeModification,FAILED,"4 days, 0 hours 0 minutes",0.608081081,0.9999
401,Upload DEGA Collection Contract Wasm Code,MsgStoreCode,PASSED,"4 days, 0 hours 0 minutes",0.608325487,0.801
315,Upload the iLend Protocol contract,MsgStoreCode,PASSED,"4 days, 15 hours 45 minutes",0.60999099,0.6549
254,Price Feed Oracle Integration,MsgExecLegacyContent,PASSED,"4 days, 0 hours 0 minutes",0.610866562,0.996
261,Trade  Earn 20 Multiplier Updates,MsgExecLegacyContent,PASSED,"4 days, 0 hours 40 minutes",0.610893934,0.9999
385,Upload Exotic RFQ Contract Wasm Code,MsgStoreCode,PASSED,"4 days, 0 hours 0 minutes",0.611451382,0.6808
386,Upload Exotic Holding Contract Wasm Code,MsgStoreCode,PASSED,"4 days, 0 hours 0 minutes",0.611471395,0.6808
384,Upload Exotic Vanilla Contract Wasm Code,MsgStoreCode,PASSED,"4 days, 0 hours 0 minutes",0.611485482,0.6808
513,Modify fee tier discounts across Injective DEXs,MsgExecLegacyContent,PASSED,"4 days, 0 hours 0 minutes",0.613021936,0.9999
365,Upload Ninja Blaze Contract  Jackpot,MsgStoreCode,PASSED,"4 days, 0 hours 0 minutes",0.61381215,0.4002
544,Injective Mainnet Performance Upgrade,MsgSoftwareUpgrade,PASSED,"1 days, 0 hours 1 minutes",0.613916909,0.9999
288,PYTHUSDT Prelaunch Perpetual Futures Market Launch and Trade  Earn Multiplier Updates,MsgExecLegacyContent,PASSED,"4 days, 0 hours 2 minutes",0.614171445,0.9999
278,Trade  Earn Multiplier Updates,MsgExecLegacyContent,PASSED,"4 days, 0 hours 0 minutes",0.614544075,0.9999
251,Adjust Trade  Earn reward points,MsgExecLegacyContent,PASSED,"4 days, 0 hours 0 minutes",0.614805219,0.996
578,Update SPACEXUSDT PERP Hourly Funding Rate Cap on Injective Exchange dApps,MsgBatchExchangeModification,PASSED,"4 days, 0 hours 0 minutes",0.614989776,0.9999
250,Trade and Earn Rewards Pool Update Epochs 96103,MsgExecLegacyContent,PASSED,"4 days, 0 hours 9 minutes",0.615420726,0.9958
274,Adjust Trade  Earn reward points,MsgExecLegacyContent,PASSED,"4 days, 0 hours 0 minutes",0.615690665,0.9999
380,Blocksmith Labs Presale  Instantiate Contract,MsgInstantiateContract,FAILED,"4 days, 0 hours 0 minutes",0.616649754,0.4584
453,Whitelist Address for Wasm Upload,MsgAddCodeUploadParamsAddresses,PASSED,"4 days, 11 hours 24 minutes",0.617040286,0.903
402,Upload DEGA Minter Contract Wasm Code,MsgStoreCode,PASSED,"4 days, 0 hours 0 minutes",0.618645243,0.8084
321,NinjaRoll Deployment,MsgStoreCode,PASSED,"4 days, 0 hours 0 minutes",0.621975227,0.9948
352,Adjust Queue System and FCFS Mechanism for Rewards conversion,MsgStoreCode,PASSED,"4 days, 0 hours 0 minutes",0.622834622,0.9996
562,Whitelisting Strategic Partner Addresses for Controlled Rollout of EVM on Mainnet,MsgUpdateParams,PASSED,"1 days, 0 hours 19 minutes",0.623550375,0.9999
563,Update Community Burn Auction Cadence and Whitelist Contribution Contract,MsgUpdateParams,PASSED,"1 days, 0 hours 17 minutes",0.62355097,0.9999
399,Upload Exotic Escrow Contract Wasm Code,MsgStoreCode,PASSED,"4 days, 0 hours 0 minutes",0.623832924,0.6484
383,Relaunch WUSDT Perp Market on Injective Exchange dApps,MsgExecLegacyContent,PASSED,"4 days, 0 hours 0 minutes",0.627222105,0.9999
594,Enable EVM Mapping for DRUGS Token,MsgCreateTokenPair,PASSED,"4 days, 0 hours 0 minutes",0.628061046,0.9999
389,Upload Stride Redemption Rate Oracle Contract,MsgStoreCode,PASSED,"4 days, 2 hours 50 minutes",0.628509327,0.9998
259,Adjust Trade  Earn reward points,MsgExecLegacyContent,PASSED,"5 days, 1 hours 39 minutes",0.628800779,0.9961
260,Disbursement of OLP rewards for epoch ended on 02 October 2023,MsgExecLegacyContent,PASSED,"4 days, 1 hours 43 minutes",0.628825239,0.9961
355,Increase Peggy slashing window,MsgUpdateParams,PASSED,"4 days, 0 hours 51 minutes",0.629459152,0.9996
595,Recover IBC light clients for Sommelier  Kujira,MsgRecoverClient,PASSED,"4 days, 0 hours 0 minutes",0.629947179,0.9999
253,Trade  Earn 20,MsgExecLegacyContent,PASSED,"4 days, 3 hours 16 minutes",0.63018621,0.996
390,UPLOAD Discoverinj 404 Mintpad,MsgStoreCode,PASSED,"4 days, 0 hours 0 minutes",0.630587032,0.5743
279,Adjust Trade  Earn reward points,MsgExecLegacyContent,PASSED,"4 days, 0 hours 0 minutes",0.631850527,0.9997
280,Trade and Earn Rewards Pool Update Epochs 104111,MsgExecLegacyContent,PASSED,"4 days, 0 hours 0 minutes",0.632017946,0.9999
257,TIAUSDT30NOV23 Expiry Futures Market Launch,MsgExecLegacyContent,PASSED,"4 days, 0 hours 36 minutes",0.632794927,0.9999
256,Kava Assets and USDT Launch on Injective,MsgExecLegacyContent,PASSED,"4 days, 5 hours 13 minutes",0.632902421,0.9997
258,AXLUSDT PERP Launch,MsgExecLegacyContent,PASSED,"4 days, 0 hours 31 minutes",0.633719405,0.9999
282,Disbursement of OLP rewards for epoch ended on 30 October 2023,MsgExecLegacyContent,PASSED,"4 days, 0 hours 1 minutes",0.634180637,0.9999
271,Adjust Trade  Earn reward points,MsgExecLegacyContent,PASSED,"4 days, 0 hours 0 minutes",0.63424878,0.9999
367,Upload Ninja Blaze Contract  User profile  Fee collector,MsgStoreCode,PASSED,"4 days, 0 hours 0 minutes",0.63446866,0.4318
366,Upload Ninja Blaze Contract  User profile  Fee collector,MsgStoreCode,PASSED,"4 days, 0 hours 0 minutes",0.634478119,0.4319
368,Upload Ninja Blaze Contract  Double,MsgStoreCode,PASSED,"4 days, 0 hours 0 minutes",0.634485546,0.4402
286,Upload Ojo Oracle Contract Wasm Code,MsgExecLegacyContent,PASSED,"4 days, 0 hours 4 minutes",0.634699801,0.9999
526,DojoSwap Atomic Swap,MsgStoreCode,PASSED,"4 days, 0 hours 1 minutes",0.63552061,0.8231
471,Increase max trading leverage for various perp markets,MsgExecLegacyContent,PASSED,"4 days, 0 hours 0 minutes",0.63668539,0.9998
411,Disbursement of OLP rewards for epoch ended on 10 June 2024,MsgExecLegacyContent,PASSED,"4 days, 0 hours 0 minutes",0.636753765,0.9999
413,Deployment of StreamSwap Protocol contracts on Injective Hub,MsgStoreCode,PASSED,"4 days, 0 hours 13 minutes",0.637695155,0.9999
323,Moon App Launchpad  Upload contract,MsgStoreCode,PASSED,"4 days, 0 hours 16 minutes",0.638026791,0.9802
324,Adjust Trade  Earn reward points,MsgExecLegacyContent,PASSED,"4 days, 0 hours 0 minutes",0.638059434,0.9817
291,Nois proxy beacon price change,MsgSudoContract,PASSED,"4 days, 2 hours 4 minutes",0.638103567,0.9999
519,Settle OMUSDT Perpetuals Across Injective DEXs,MsgBatchExchangeModification,PASSED,"4 days, 0 hours 0 minutes",0.63838489,0.9595
581,Reduce Onchain Maker Fee Rebates,MsgBatchExchangeModification,PASSED,"4 days, 0 hours 0 minutes",0.640592123,0.9999
276,Trade  Earn Multiplier Updates,MsgExecLegacyContent,PASSED,"4 days, 0 hours 0 minutes",0.640603609,0.9999
287,The Injective Oracle module will add a new feed from the Injective Ecosystem,MsgExecLegacyContent,PASSED,"4 days, 0 hours 0 minutes",0.642184593,0.9999
592,Reduce Onchain Maker Fee Rebates,MsgBatchExchangeModification,PASSED,"4 days, 0 hours 0 minutes",0.643241492,0.9999
593,Settle NFLXUSDT Perpetuals Across Injective DEXs,MsgBatchExchangeModification,PASSED,"4 days, 0 hours 0 minutes",0.64324209,0.9999
601,Injective Mainnet Upgrade,MsgSoftwareUpgrade,PASSED,"1 days, 0 hours 4 minutes",0.644317559,1.0
446,Upload Injex Finance Vesting Contract Wasm Code,MsgStoreCode,PASSED,"4 days, 0 hours 0 minutes",0.644340755,0.6269
294,Disbursement of OLP rewards for epoch ended on 27 November 2023,MsgExecLegacyContent,PASSED,"4 days, 0 hours 0 minutes",0.644397422,0.9999
252,Adjust Trade  Earn reward points,MsgExecLegacyContent,PASSED,"4 days, 0 hours 0 minutes",0.644419146,0.9962
410,Upload ChainFactory Contract Wasm Code 22 Token,MsgStoreCode,PASSED,"4 days, 0 hours 0 minutes",0.644697215,0.8288
398,UPLOAD Discoverinj 404 Reroll,MsgStoreCode,PASSED,"4 days, 0 hours 0 minutes",0.644718424,0.8224
285,Add USDTkv and USDCnb Quoted Markets to Trade  Earn TE,MsgExecLegacyContent,PASSED,"4 days, 0 hours 0 minutes",0.644803613,0.9997
284,Make USDTkv and USDCnb Quoted Markets Eligible for Fee Discounts,MsgExecLegacyContent,PASSED,"4 days, 0 hours 0 minutes",0.645047034,0.9999
360,Update minimum quantity for QUNTINJ market on Injective Exchange dApps,MsgExecLegacyContent,PASSED,"4 days, 0 hours 0 minutes",0.645981736,0.9998
322,Proposal Hinata Contract Upload,MsgStoreCode,REJECTED,"4 days, 0 hours 0 minutes",0.646326633,0.9297
361,Increase maximum trading leverage for BTC Perp and ETH Perp to 20x,MsgExecLegacyContent,PASSED,"4 days, 0 hours 0 minutes",0.646361932,0.9973
262,TIAUSDT30NOV23 Expiry Futures Market Launch,MsgExecLegacyContent,PASSED,"4 days, 0 hours 31 minutes",0.646404596,0.9999
277,Adjust Trade  Earn reward points,MsgExecLegacyContent,PASSED,"4 days, 0 hours 0 minutes",0.647309806,0.9999
598,Pause PUGGOINJ and XRPUSDT Spot Markets Across Injective DEXs,MsgBatchExchangeModification,PASSED,"1 days, 0 hours 19 minutes",0.648199832,0.9999
